title,price,link
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN","32,990",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_74?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-74
"CHUWI CoreBook X Pro Laptop 12thGen i5-12450H Processor 15.6"" Laptop with 16GB DDR4 RAM and 512GB SSD, FHD Display, Backlit Keyboard, Windows 11, Gray, 3xUSB3.0,1xHDMI,SD Card Slot,3.5MM,Camera Switch","32,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzY5NjQzMzMyNDg3NzE5OjE3NDcxMzg4MDM6c3BfbXRmOjMwMDMyNDY5NTMwMjkzMjo6MDo6&url=%2FCoreBook-i5-12450H-Processor-Keyboard-3xUSB3-0%2Fdp%2FB0D876WXM7%2Fref%3Dsr_1_75_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138803%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"MSI Thin 15, Intel Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1808IN","56,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzY5NjQzMzMyNDg3NzE5OjE3NDcxMzg4MDM6c3BfbXRmOjMwMDMyNTEzMTM3NzEzMjo6MDo6&url=%2FMSI-i5-13420H-Windows-GeForce-B13UCX-1808IN%2Fdp%2FB0CV9JXPB5%2Fref%3Dsr_1_76_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138803%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",617,https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_77?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-77
"HP Victus, AMD Ryzen 5 5600H, NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue, 2.37kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Gaming Laptop, Backlit kb, Enhanced Cooling, fb0106AX/Fb0112AX","62,990",https://www.amazon.in/HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_8?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.Ko5RDE2M3T20zKZkolIpr8OIL56R5_AWj1DiLscewfgmUmsx-08mX4vEbcyVUMw5kSlT2apjrvF9M_Uwa7F9lT_LItznPaFs7MytgmkefKuHFKFqu09NoVAYeerzm_zyWZxJMMg5nCB3noC-oEvNw59RF1tw5XTjBb2_cPwyYPPT7Y1CgnpsVggr8fxaG-kw8auEmTpk-gkP-9Mr1uB6U7nUELbFWWk5Ls6go-oaeuw.p7FvOSGhaaiQQ36qg2GgWhdzhlqL8zeLLso4uX6f17g&dib_tag=se&keywords=laptop&qid=1747138766&sprefix=laptop%2Caps%2C262&sr=8-8
"Acer Aspire Lite, AMD Ryzen 3 5300U Processor (8GB RAM, 512GB SSD) Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Premium Thin and Light Laptop","26,890",https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_78?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-78
"Logitech M186 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous, Compatible with PC, Mac, Laptop",499,https://www.amazon.in/Logitech-Wireless-Receiver-Ambidextrous-Compatible/dp/B0D18192T2/ref=sr_1_79?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-79
"ASUS Vivobook 15, Intel Core i3-1315U, 13th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office, Silver, 1.7KG, X1504VA-NJ320WS, Backlit Keyboard, Thin and Light Laptop","36,120",https://www.amazon.in/ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_80?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-80
"hp 14, 13th Gen Intel Core i7-1355U Turbo Boost, 32GB DDR4, 1TB SSD, (Win 11 Pro, Office 21, Silver, 1.36kg), Anti-Glare, 14-inch(35.56cm) FHD Laptop, Iris Xe Graphics, Backlit Keyboard 240 G10","82,500",https://www.amazon.in/i7-1355U-Anti-Glare-14-inch-Graphics-Keyboard/dp/B0F59Z9VL3/ref=sr_1_81?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-81
"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Iron Grey/1Y Onsite/1.7 kg), 82TT004VIH","48,490",https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_82?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-82
"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","1,39,990",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/ref=sr_1_83?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-83
"Lenovo Smartchoice LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/NVIDIA RTX 3050 6GB/Win 11/Non-MSO/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN","64,990",https://www.amazon.in/Lenovo-i5-12450HX-300Nits-Graphics-83GS003NIN/dp/B0D49RN3X6/ref=sr_1_84?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY&dib_tag=se&keywords=laptop&qid=1747138803&sprefix=laptop%2Caps%2C262&sr=8-84
"HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","32,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzY5NjQzMzMyNDg3NzE5OjE3NDcxMzg4MDM6c3BfYnRmOjMwMDQ1NjIyMjA4MTkzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_85_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138803%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Microsoft New Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Plus (10 Core) - 16GB RAM - 512GB SSD - Graphite - ZGM-00059,"1,26,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzY5NjQzMzMyNDg3NzE5OjE3NDcxMzg4MDM6c3BfYnRmOjMwMDU0Nzk0NjY5MTkzMjo6MDo6&url=%2FMicrosoft-New-Surface-Laptop-7th%2Fdp%2FB0D926BQL8%2Fref%3Dsr_1_86_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.E6j4Y8olKqUtpWGsENFXbZL_mMRyI-Ds_zLyryx_9G6jdd9JbH3LLWIWoo2aynbPNewiAlJ6_--lUIxzTdF5QAcLG1trtxQYtmGM7T9aKGF3Jb_H67wHQSC2VXG7uQeqwhNNL4MJiTYBVCI2V2s4EJMPE7znf2oXoa1y5L0dhFJIZnbM6lko_mBdXQTL_4rkp5FYANVJVMZVhXLNRNQLniXyWCLfeEYyHtp3HD7sUsc.JSA9L7xtJKC06bE-v-IN9J8UO7VKr55kee6_Ngz14hY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138803%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo Yoga AMD Pro 7 Ryzen AI 9 365 (32GB RAM/1TB SSD/Copilot+PC/14.5""(36.8cm)/2.8K WQXGA+OLED/120Hz/Windows11/Office Home 2024/Grey/1.54Kg), 83HN0027IN AI Laptop","1,27,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODgxNjQwMzkyNDYwMjM5OjE3NDcxMzg4MTI6c3BfYXRmX25leHQ6MzAwNTQ4NTMzMDEyMTMyOjowOjo&url=%2FLenovo-Copilot-36-8cm-Windows11-83HN0027IN%2Fdp%2FB0DPX6HWM3%2Fref%3Dsr_1_81_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138812%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg","38,540",https://www.amazon.in/Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_9?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.Ko5RDE2M3T20zKZkolIpr8OIL56R5_AWj1DiLscewfgmUmsx-08mX4vEbcyVUMw5kSlT2apjrvF9M_Uwa7F9lT_LItznPaFs7MytgmkefKuHFKFqu09NoVAYeerzm_zyWZxJMMg5nCB3noC-oEvNw59RF1tw5XTjBb2_cPwyYPPT7Y1CgnpsVggr8fxaG-kw8auEmTpk-gkP-9Mr1uB6U7nUELbFWWk5Ls6go-oaeuw.p7FvOSGhaaiQQ36qg2GgWhdzhlqL8zeLLso4uX6f17g&dib_tag=se&keywords=laptop&qid=1747138766&sprefix=laptop%2Caps%2C262&sr=8-9
"Lenovo IdeaPad Slim 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1 Year Warranty + 1 Year ADP/Cloud Grey/1.6Kg), 82R400EFIN","39,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODgxNjQwMzkyNDYwMjM5OjE3NDcxMzg4MTI6c3BfYXRmX25leHQ6MzAwNTUxNTcwMzc3NjMyOjowOjo&url=%2FLenovo-IdeaPad-Windows-Warranty-82R400EFIN%2Fdp%2FB0CYPX4D1T%2Fref%3Dsr_1_82_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138812%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Acer Nitro V 15, AMD Ryzen 7 7735HS Octa-core Processor, NVIDIA GeForce RTX 3050-6 GB GDDR6(16 GB DDR5/512GB) IPS FHD, 15.6""/39.62cm,144Hz, Win 11 Home, Obsidian Black, 2.1 KG,ANV15-41, Gaming Laptop","67,990",https://www.amazon.in/Acer-7-7735HS-Graphics-Windows-ANV15-41/dp/B0DFWVTQQ7/ref=sr_1_83?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-83
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty, 83CRA01SIN","42,990",https://www.amazon.in/Lenovo-V15-Antiglare-Lifetime-83CRA01SIN/dp/B0DDY1HWZL/ref=sr_1_84?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-84
"Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-N15V2C Thin and Light Laptop with Numeric Keyboard (15.6 inch, Silver, 1.56 kg)","16,990",https://www.amazon.in/Thomson-Intel-Celeron-N4020-N15V2C/dp/B0DHPC5QYF/ref=sr_1_85?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-85
"Lenovo Smartchoice LOQ AMD Ryzen 7 7435HS, NVIDIA RTX 4050-6GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EGIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","95,990",https://www.amazon.in/Lenovo-Smartchoice-4050-6GB-Windows-83JC00EGIN/dp/B0DPQHCKQD/ref=sr_1_86?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-86
"Lenovo Gx20K78585 65W Laptop Adapter/Charger with Power Cord for Select Models (Round Pin), Black","1,099",https://www.amazon.in/Lenovo-GX20L29764-Laptop-Adapter-Charger/dp/B07DJ5KYDZ/ref=sr_1_87?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-87
"Lenovo IdeaPad Slim 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1 Year Warranty + 1 Year ADP/Cloud Grey/1.6Kg), 82R400EFIN","39,990",https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82R400EFIN/dp/B0CYPX4D1T/ref=sr_1_88?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-88
"DYAZO 15"" to 15.6 Inch Laptop Sleeve/Cover with Handle & Two Front Accessories Pockets Compatible for Apple, Dell, Lenovo, Asus, Hp, Samsung, Mi, MacBook and Other Notbooks (Grey)",299,https://www.amazon.in/Accessories-Pockets-Compatible-Samsung-Notbooks/dp/B0BRJ7QX33/ref=sr_1_89?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.y4hzwv58L3XahZq1BfyGy67ci7rW0T62tg8Sqc3zg0CZUj_qy83yddK9ng6OGUI16ASCwWea10RAIgDF1VE4Gh-X9p093eVtoqW76x9ocqJZicx9cbgALH0NQq0kArRTfuuxv0av18MM1yybr6mgagTdzOFtWAs0QGyJsdNluclCFD02QQtdcNu7LJVXgiR_8RRLaVMVEv9eKiWvLAVrPhhnCYSVKFU71IyWOlorfo8.wlPLoCaYnCXAJ_IQGCFhl7Va-O6YhMDWQrxeW07JF2w&dib_tag=se&keywords=laptop&qid=1747138812&sprefix=laptop%2Caps%2C262&sr=8-89
